date,open,high,low,close,volume,average,barCount,ticker
2024-03-27,93.27,94.15,92.32,94.13,8188623.0,93.277,43108,NKE
2024-03-28,94.37,94.82,93.43,93.98,6119256.0,93.957,31643,NKE
2024-04-01,93.81,93.92,91.69,92.56,7520871.0,92.323,38615,NKE
2024-04-02,91.76,91.9,90.63,90.95,7277224.0,91.165,36698,NKE
2024-04-03,91.01,91.44,90.28,90.33,5841098.0,90.742,29882,NKE
2024-04-04,90.95,91.05,88.89,89.07,8263099.0,89.847,44567,NKE
2024-04-05,89.15,90.25,88.8,88.84,5966232.0,89.333,32455,NKE
2024-04-08,89.11,90.26,88.8,90.0,5593560.0,89.851,27647,NKE
2024-04-09,90.0,91.16,89.87,91.0,4884802.0,90.643,28383,NKE
2024-04-10,89.9,90.1,88.77,89.0,5185676.0,89.314,27765,NKE
2024-04-11,91.23,92.41,90.83,92.0,11363958.0,91.691,58323,NKE
2024-04-12,92.04,92.87,91.12,92.0,7453515.0,92.059,36867,NKE
2024-04-15,93.59,93.92,92.54,93.1,8302278.0,93.223,47650,NKE
2024-04-16,93.04,94.19,91.65,93.39,7349663.0,93.254,40735,NKE
2024-04-17,94.61,95.07,93.66,94.84,6801866.0,94.483,33957,NKE
2024-04-18,95.16,95.88,94.53,95.74,6173530.0,95.289,32961,NKE
2024-04-19,95.42,96.22,94.49,94.53,5925657.0,95.358,33116,NKE
2024-04-22,94.63,95.06,93.85,94.19,5175756.0,94.405,29524,NKE
2024-04-23,94.37,94.72,93.91,94.02,4320837.0,94.348,22309,NKE
2024-04-24,94.1,95.2,94.1,94.64,3753026.0,94.714,21356,NKE
2024-04-25,94.0,94.79,92.44,93.94,3195280.0,93.557,18643,NKE
2024-04-26,94.59,95.42,93.91,94.12,3765285.0,94.519,20158,NKE
2024-04-29,94.44,94.89,93.7,94.06,3081338.0,94.133,14606,NKE
2024-04-30,92.91,93.51,92.25,92.26,3546428.0,92.813,18679,NKE
2024-05-01,91.81,91.87,90.09,90.34,6425567.0,90.725,34397,NKE
2024-05-02,91.33,92.45,90.91,92.41,4505913.0,91.912,26901,NKE
2024-05-03,93.05,93.65,91.87,92.15,3633070.0,92.412,20667,NKE
2024-05-06,92.81,93.37,92.48,93.36,4375661.0,92.954,25551,NKE
2024-05-07,94.08,94.32,93.21,93.78,4272902.0,93.726,23859,NKE
2024-05-08,93.12,93.64,92.73,93.59,2494521.0,93.246,13579,NKE
2024-05-09,93.64,93.98,93.01,93.39,3694626.0,93.511,22379,NKE
2024-05-10,93.07,93.14,90.88,90.94,7296499.0,91.625,42195,NKE
2024-05-13,91.27,92.77,91.15,92.72,5310235.0,92.098,27020,NKE
2024-05-14,92.99,94.34,92.6,92.79,4739266.0,93.171,26188,NKE
2024-05-15,92.29,92.62,90.85,91.67,11915664.0,91.744,47609,NKE
2024-05-16,91.69,92.84,91.53,91.77,8255798.0,92.18,39103,NKE
2024-05-17,92.01,92.29,91.34,92.18,8322894.0,91.915,30667,NKE
2024-05-20,92.25,92.7,90.83,91.77,6007432.0,91.614,31399,NKE
2024-05-21,91.57,92.85,91.45,92.82,4584716.0,92.181,25130,NKE
2024-05-22,91.95,92.76,91.65,92.5,4476350.0,92.374,24575,NKE
2024-05-23,92.45,92.58,91.15,91.4,5398156.0,91.676,26269,NKE
2024-05-24,91.77,92.21,91.49,91.75,5057091.0,91.828,24084,NKE
2024-05-28,91.74,92.52,91.35,92.0,5233036.0,91.984,27828,NKE
2024-05-29,91.68,92.72,91.38,91.67,4494861.0,92.069,24634,NKE
2024-05-30,92.23,93.88,91.96,93.45,6095753.0,93.248,29381,NKE
2024-05-31,93.5,95.07,92.97,95.05,4865094.0,94.075,27911,NKE
2024-06-03,94.52,95.25,94.05,94.4,5967603.0,94.468,27213,NKE
2024-06-04,94.29,95.11,93.41,94.74,4968097.0,94.441,25612,NKE
2024-06-05,95.31,95.32,93.7,94.32,3551613.0,94.172,20380,NKE
2024-06-06,94.86,96.8,93.99,95.72,6591437.0,95.564,37508,NKE
2024-06-07,95.39,97.94,95.3,96.55,5577693.0,97.031,32759,NKE
2024-06-10,95.73,96.99,95.59,96.0,3983597.0,96.097,22169,NKE
2024-06-11,95.52,96.0,94.52,95.87,3957774.0,95.29,22085,NKE
2024-06-12,96.35,96.5,93.5,93.68,5985918.0,94.293,36012,NKE
2024-06-13,94.04,94.53,93.72,94.18,5049123.0,94.073,23924,NKE
2024-06-14,93.8,94.78,93.3,93.39,3751290.0,93.714,20052,NKE
2024-06-17,92.01,95.12,92.01,95.0,3508038.0,94.186,20227,NKE
2024-06-18,94.67,95.26,94.21,94.78,3572999.0,94.749,21510,NKE
2024-06-20,93.88,96.09,93.52,95.57,5313899.0,95.388,31477,NKE
2024-06-21,95.96,97.21,95.42,97.18,7815387.0,96.434,32948,NKE
2024-06-24,97.3,98.04,96.68,97.17,5172904.0,97.503,26361,NKE
2024-06-25,97.31,97.64,94.5,94.75,4952104.0,95.669,26329,NKE
2024-06-26,94.09,94.48,93.15,94.06,5686473.0,93.915,31294,NKE
2024-06-27,93.77,94.74,93.39,94.19,9460257.0,94.213,47764,NKE
2024-06-28,77.11,79.05,74.55,75.37,101171783.0,76.072,359265,NKE
2024-07-01,75.51,77.06,74.29,76.83,31656367.0,75.78,125603,NKE
2024-07-02,76.82,76.94,75.39,76.04,18301453.0,75.921,66505,NKE
2024-07-03,75.8,75.92,75.01,75.24,12179544.0,75.283,44271,NKE
2024-07-05,75.36,76.09,74.78,75.43,14255976.0,75.423,62845,NKE
2024-07-08,75.41,75.49,73.0,73.05,22441862.0,73.701,86643,NKE
2024-07-09,73.3,74.14,72.38,72.46,17961588.0,73.162,73144,NKE
2024-07-10,72.26,72.64,71.67,72.54,16617554.0,72.033,68794,NKE
2024-07-11,72.65,73.75,72.29,73.39,11731665.0,73.275,48620,NKE
2024-07-12,73.57,74.05,73.17,73.42,9648593.0,73.564,39093,NKE
2024-07-15,73.0,73.01,71.24,71.31,15385052.0,72.084,59356,NKE
2024-07-16,71.51,72.96,71.51,72.81,15079064.0,72.357,58934,NKE
2024-07-17,72.53,73.34,72.5,73.07,7663794.0,72.92,34629,NKE
2024-07-18,72.97,73.93,72.35,72.38,8582116.0,73.153,39685,NKE
2024-07-19,72.3,72.82,71.85,72.7,7603801.0,72.341,35627,NKE
2024-07-22,73.12,75.34,73.07,74.86,12272493.0,74.498,58285,NKE
2024-07-23,74.63,75.04,73.24,73.4,7413624.0,73.993,31472,NKE
2024-07-24,73.25,73.39,71.08,71.09,13095023.0,71.839,61428,NKE
2024-07-25,71.53,72.43,70.91,71.41,10111099.0,71.749,46610,NKE
2024-07-26,72.0,72.78,71.87,72.56,6269826.0,72.421,32380,NKE
2024-07-29,72.5,73.87,72.2,73.55,7262196.0,73.369,35092,NKE
2024-07-30,73.75,74.49,73.45,74.32,5749983.0,73.949,27909,NKE
2024-07-31,74.5,75.43,73.92,74.86,8609435.0,74.907,42825,NKE
2024-08-01,74.7,74.79,73.26,73.85,6181595.0,73.966,30835,NKE
2024-08-02,72.83,74.13,71.92,74.01,7369290.0,73.355,40505,NKE
2024-08-05,71.06,72.62,70.75,71.42,8114395.0,71.786,41051,NKE
2024-08-06,71.66,73.24,71.51,72.5,7252231.0,72.73,38452,NKE
2024-08-07,72.88,74.22,72.52,72.62,5293434.0,73.459,28252,NKE
2024-08-08,73.23,74.21,73.04,74.19,6044161.0,73.782,29294,NKE
2024-08-09,74.12,74.58,73.36,74.34,4122356.0,74.079,21948,NKE
2024-08-12,74.71,75.0,74.05,74.64,4837154.0,74.46,26249,NKE
2024-08-13,75.25,79.05,75.07,78.5,16421303.0,77.987,80432,NKE
2024-08-14,77.92,79.09,77.42,78.52,7773059.0,78.34,37750,NKE
2024-08-15,82.1,83.06,80.67,82.5,16234772.0,81.91,83951,NKE
2024-08-16,82.88,83.94,82.44,83.23,9800202.0,83.369,47494,NKE
2024-08-19,83.23,83.99,82.92,83.28,5813783.0,83.395,31048,NKE
2024-08-20,83.49,83.9,82.77,83.56,4707455.0,83.284,23610,NKE
2024-08-21,83.67,84.24,83.22,84.0,4393657.0,83.916,22327,NKE
2024-08-22,84.45,84.68,83.21,83.41,5102728.0,83.855,24314,NKE
2024-08-23,83.34,84.24,83.22,84.05,4668138.0,83.837,23318,NKE
2024-08-26,83.47,84.51,83.38,84.28,4975865.0,84.156,28487,NKE
2024-08-27,84.07,85.39,83.61,85.29,6041486.0,84.823,31300,NKE
2024-08-28,85.05,85.43,81.88,82.79,7204633.0,83.161,35176,NKE
2024-08-29,83.45,83.89,82.86,83.26,4003755.0,83.568,23347,NKE
2024-08-30,83.57,83.88,82.05,83.32,6344119.0,82.732,35741,NKE
2024-09-03,82.71,82.94,81.01,81.32,5232070.0,81.605,29094,NKE
2024-09-04,80.1,80.88,79.67,80.73,3023446.0,80.242,15501,NKE
2024-01-02,146.36,149.41,146.31,148.74,3917250.0,148.448,24840,PG
2024-01-03,148.34,149.2,147.17,147.84,3875082.0,148.069,23671,PG
2024-01-04,148.05,149.27,147.77,148.65,3107342.0,148.82,20343,PG
2024-01-05,148.72,148.87,146.55,147.42,2562759.0,147.527,16487,PG
2024-01-08,147.91,148.92,147.65,148.69,2767216.0,148.214,17688,PG
2024-01-09,148.57,149.4,148.05,149.3,3151756.0,148.838,19502,PG
2024-01-10,149.35,150.0,149.26,149.94,3832312.0,149.813,18717,PG
2024-01-11,150.05,150.8,149.29,150.51,3150125.0,150.133,20250,PG
2024-01-12,150.95,151.3,149.89,150.6,2534112.0,150.443,15747,PG
2024-01-16,150.15,151.5,148.88,149.79,3566077.0,149.98,22482,PG
2024-01-17,149.16,150.6,149.01,149.94,3097393.0,149.88,19576,PG
2024-01-18,148.22,148.4,146.92,148.14,3278802.0,147.657,21500,PG
2024-01-19,148.25,148.62,147.31,147.57,4451634.0,148.02,26580,PG
2024-01-22,146.97,148.21,146.28,147.86,5868304.0,147.553,36823,PG
2024-01-23,153.11,156.4,152.89,153.98,12263849.0,154.531,68028,PG
2024-01-24,153.93,154.23,152.09,152.12,6982052.0,153.137,40272,PG
2024-01-25,152.4,155.66,152.06,155.62,6081830.0,154.3,36666,PG
2024-01-26,155.81,156.16,155.34,156.14,4186308.0,155.93,26233,PG
2024-01-29,156.68,157.33,155.39,156.16,3962487.0,156.052,23437,PG
2024-01-30,156.34,157.92,155.82,157.49,3954086.0,157.148,25588,PG
2024-01-31,157.99,158.5,156.7,157.14,4161966.0,157.518,27327,PG
2024-02-01,156.77,159.3,156.62,159.18,3844370.0,158.544,24062,PG
2024-02-02,158.89,159.6,157.52,158.09,4324943.0,158.384,23849,PG
2024-02-05,158.17,159.0,157.55,158.21,3709615.0,158.45,22126,PG
2024-02-06,158.31,159.07,157.87,158.96,3367616.0,158.658,19956,PG
2024-02-07,159.1,159.83,158.74,159.12,3039281.0,159.297,18292,PG
2024-02-08,158.8,159.1,157.77,158.64,2989441.0,158.361,20054,PG
2024-02-09,158.26,158.34,156.96,157.42,3409157.0,157.479,20807,PG
2024-02-12,157.36,157.61,155.48,157.11,2850914.0,156.75,18698,PG
2024-02-13,157.75,158.97,155.48,156.27,3177286.0,156.545,20786,PG
2024-02-14,156.16,156.16,154.91,155.63,2698934.0,155.464,17969,PG
2024-02-15,156.3,157.42,156.15,157.01,3452993.0,156.995,23273,PG
2024-02-16,157.04,158.45,156.67,157.51,3896162.0,157.788,21647,PG
2024-02-20,158.7,159.79,158.13,158.51,3483776.0,158.885,21388,PG
2024-02-21,159.19,160.4,159.19,160.4,4411822.0,159.784,22842,PG
2024-02-22,159.46,161.1,158.63,160.56,3387472.0,160.143,20601,PG
2024-02-23,160.6,161.74,160.16,161.03,3012953.0,161.062,17753,PG
2024-02-26,161.03,161.17,160.07,160.22,2092911.0,160.556,12889,PG
2024-02-27,159.41,159.8,158.96,159.3,2160213.0,159.373,13945,PG
2024-02-28,159.06,160.12,158.64,160.05,1822742.0,159.59,11731,PG
2024-02-29,159.93,160.11,158.18,158.94,3002808.0,158.959,18406,PG
2024-03-01,158.05,159.03,157.61,158.85,2487699.0,158.556,16327,PG
2024-03-04,157.74,159.76,157.67,159.56,2047937.0,159.155,12854,PG
2024-03-05,159.46,159.99,158.78,159.32,2459729.0,159.442,17089,PG
2024-03-06,159.68,159.99,158.91,159.57,2961259.0,159.371,20694,PG
2024-03-07,159.95,160.91,159.47,160.62,2899091.0,160.524,19197,PG
2024-03-08,159.85,161.25,158.29,160.35,2924261.0,159.967,18306,PG
2024-03-11,161.34,162.62,160.81,161.55,2971900.0,161.52,18479,PG
2024-03-12,161.82,162.52,161.23,161.93,2158675.0,161.994,13839,PG
2024-03-13,162.38,162.73,161.33,162.3,2753052.0,162.367,17388,PG
2024-03-14,162.24,162.62,161.13,161.5,2617555.0,161.703,17693,PG
2024-03-15,160.1,161.5,160.1,161.38,4593774.0,160.766,18817,PG
2024-03-18,161.48,162.72,161.0,161.21,2729361.0,161.86,17137,PG
2024-03-19,161.8,162.17,161.17,161.83,2531512.0,161.68,16668,PG
2024-03-20,162.01,162.4,161.47,161.99,2321011.0,161.87,16129,PG
2024-03-21,162.09,162.46,161.11,161.86,2632161.0,161.92,18345,PG
2024-03-22,162.2,162.41,161.47,161.66,2252567.0,161.857,14852,PG
2024-03-25,161.17,161.66,159.73,160.19,3730423.0,160.295,20937,PG
2024-03-26,160.36,161.14,160.14,160.55,2722331.0,160.653,17109,PG
2024-03-27,161.36,162.74,161.34,162.61,3040110.0,162.182,18936,PG
2024-03-28,162.82,163.14,161.7,162.25,2966871.0,162.338,18391,PG
2024-04-01,161.78,162.07,159.8,160.58,2776232.0,160.585,16176,PG
2024-04-02,159.64,160.71,159.64,160.57,2887567.0,160.31,16430,PG
2024-04-03,160.63,160.88,155.68,156.15,4851658.0,156.935,28498,PG
2024-04-04,156.88,157.08,155.41,155.45,3061358.0,156.314,18205,PG
2024-04-05,155.29,157.06,154.69,156.1,2621907.0,156.076,17470,PG
2024-04-08,155.97,156.7,155.63,156.04,2388812.0,156.28,15652,PG
2024-04-09,156.27,156.75,155.7,156.66,2122416.0,156.277,12380,PG
2024-04-10,155.65,157.58,155.65,157.24,3074465.0,156.822,20043,PG
2024-04-11,157.55,157.6,155.77,155.84,2287713.0,156.416,14919,PG
2024-04-12,155.22,155.97,154.74,155.33,2870861.0,155.423,19330,PG
2024-04-15,156.42,156.82,155.33,155.45,2918325.0,156.015,19281,PG
2024-04-16,155.85,156.94,155.66,155.95,2591884.0,156.197,17838,PG
2024-04-17,156.3,157.12,155.74,156.96,3664046.0,156.394,23027,PG
2024-04-18,156.34,157.63,155.96,157.29,4015171.0,156.748,24305,PG
2024-04-19,154.98,158.18,153.52,158.14,7012916.0,156.258,40818,PG
2024-04-22,158.43,161.29,157.25,160.54,4743888.0,160.07,28337,PG
2024-04-23,161.68,162.1,160.41,161.5,3857682.0,161.375,24435,PG
2024-04-24,161.2,162.86,159.42,162.6,3332923.0,161.615,20539,PG
2024-04-25,162.97,164.32,162.08,162.55,3660217.0,162.895,21162,PG
2024-04-26,162.5,163.32,160.49,161.29,2823468.0,161.442,18429,PG
2024-04-29,161.17,161.79,160.41,161.66,2244569.0,161.176,14924,PG
2024-04-30,161.84,163.35,161.6,163.2,3574869.0,162.63,21305,PG
2024-05-01,163.28,164.24,162.22,163.4,3986396.0,163.348,22576,PG
2024-05-02,163.54,164.49,162.64,163.84,2832215.0,163.886,15786,PG
2024-05-03,163.54,164.71,162.16,164.46,3048623.0,163.662,18846,PG
2024-05-06,164.78,164.98,163.26,164.44,2557475.0,164.075,14416,PG
2024-05-07,164.98,166.04,164.59,165.76,3635308.0,165.321,16859,PG
2024-05-08,165.98,166.37,164.93,165.07,2458489.0,165.576,13939,PG
2024-05-09,165.05,166.33,165.05,166.04,2227403.0,165.901,13732,PG
2024-05-10,166.09,167.36,165.7,166.85,2764840.0,166.719,15341,PG
2024-05-13,166.85,167.65,165.36,165.87,2933002.0,166.188,16781,PG
2024-05-14,165.53,166.07,163.95,165.76,3483917.0,165.04,21263,PG
2024-05-15,165.31,166.68,165.12,166.51,2910013.0,166.095,16849,PG
2024-05-16,166.93,168.34,166.59,167.86,3702873.0,167.802,20611,PG
2024-05-17,167.67,168.0,166.88,167.64,2486461.0,167.451,13662,PG
2024-05-20,167.55,167.88,166.79,167.31,1985236.0,167.369,11085,PG
2024-05-21,167.76,168.54,167.29,168.35,1911168.0,167.919,10437,PG
2024-05-22,168.01,168.43,167.62,167.81,1865555.0,167.94,10593,PG
2024-05-23,167.29,168.11,165.32,165.49,2441940.0,166.737,14606,PG
2024-05-24,165.85,166.31,165.15,165.33,1428150.0,165.59,8798,PG
2024-05-28,164.49,164.76,162.26,163.11,2719468.0,162.955,17187,PG
2024-05-29,162.65,162.74,161.42,161.65,1704232.0,161.888,11202,PG
2024-05-30,161.65,162.7,161.48,162.58,2478175.0,162.322,16310,PG
2024-05-31,162.44,164.77,161.97,164.54,3143692.0,163.402,19416,PG
2024-06-03,163.93,166.24,163.63,164.65,2650034.0,165.02,16681,PG
2024-06-04,164.79,167.12,164.4,167.01,2613634.0,166.249,16714,PG
2024-06-05,167.01,167.01,164.98,166.05,2271553.0,165.796,14302,PG
2024-06-06,165.83,168.58,165.08,168.47,3269127.0,167.84,21771,PG
2024-06-07,168.4,168.97,166.84,167.06,2010165.0,167.998,12933,PG
2024-06-10,166.78,167.72,166.08,167.35,2010140.0,167.086,13509,PG
2024-06-11,166.97,167.5,166.02,167.48,1625926.0,166.857,10388,PG
2024-06-12,167.5,167.64,164.22,165.18,2489523.0,165.513,16323,PG
2024-06-13,164.47,167.0,164.47,166.41,2069546.0,166.001,12969,PG
2024-06-14,165.99,166.93,165.25,166.79,1603743.0,166.367,10531,PG
2024-06-17,165.85,168.71,165.4,167.5,3004601.0,167.843,18013,PG
2024-06-18,167.03,168.65,166.94,168.56,2295768.0,167.987,14169,PG
2024-06-20,168.37,168.78,166.86,167.67,4332339.0,167.538,29083,PG
2024-06-21,167.48,168.88,167.18,168.26,5571091.0,167.768,19995,PG
2024-06-24,168.76,169.41,167.48,168.45,3519206.0,168.486,21384,PG
2024-06-25,168.63,168.91,165.9,166.85,3497585.0,167.182,21403,PG
2024-06-26,166.05,167.81,165.66,167.45,2294262.0,167.211,15388,PG
2024-06-27,167.49,168.1,165.5,166.62,2110780.0,166.628,13619,PG
2024-06-28,166.0,167.24,164.58,164.92,2401912.0,165.493,15568,PG
2024-07-01,165.59,166.21,162.2,162.72,3682030.0,163.601,23777,PG
2024-07-02,162.58,164.04,161.71,163.9,2751929.0,163.08,14275,PG
2024-07-03,163.21,164.21,162.97,163.83,1292216.0,163.565,8144,PG
2024-07-05,164.01,165.63,163.5,165.21,2642090.0,164.708,14449,PG
2024-07-08,165.95,166.68,165.62,166.52,2627309.0,166.234,14012,PG
2024-07-09,166.63,166.76,165.14,165.66,2276414.0,165.838,12666,PG
2024-07-10,165.9,166.92,165.54,166.8,2576909.0,166.372,14778,PG
2024-07-11,166.3,166.63,164.78,165.54,2560683.0,165.649,16218,PG
2024-07-12,166.22,167.64,166.02,166.61,1993740.0,166.96,12445,PG
2024-07-15,166.47,166.62,164.46,164.58,2528454.0,165.389,16359,PG
2024-07-16,164.91,167.07,164.61,166.95,2650151.0,166.312,16610,PG
2024-07-17,167.75,170.17,167.33,169.44,4826190.0,169.377,24206,PG
2024-07-18,168.8,170.92,168.28,168.44,2931969.0,169.523,18105,PG
2024-07-19,167.97,169.04,167.13,167.96,3717488.0,168.066,19762,PG
2024-07-22,167.93,168.7,167.7,168.25,2105483.0,168.241,13660,PG
2024-07-23,168.11,168.42,166.32,166.62,2182348.0,167.338,14057,PG
2024-07-24,166.32,168.28,165.57,168.0,2635705.0,167.323,17238,PG
2024-07-25,168.49,170.09,166.87,166.9,3487095.0,168.525,21984,PG
2024-07-26,167.25,169.32,167.03,169.11,2793563.0,168.582,17699,PG
2024-07-29,168.85,170.54,168.11,169.93,3843071.0,169.554,23177,PG
2024-07-30,161.79,162.38,158.04,161.7,9189928.0,160.212,53937,PG
2024-07-31,160.81,162.86,159.21,160.76,4553265.0,161.304,27469,PG
2024-08-01,160.88,166.31,160.68,165.69,7078054.0,164.16,43253,PG
2024-08-02,167.44,170.35,165.15,170.08,6646719.0,168.302,41543,PG
2024-08-05,170.88,170.88,166.67,168.06,5476538.0,168.427,32843,PG
2024-08-06,167.9,170.33,167.85,168.09,3685788.0,169.285,24076,PG
2024-08-07,168.57,171.72,168.01,170.02,4535812.0,170.492,24763,PG
2024-08-08,169.42,171.56,169.0,170.87,3442867.0,170.796,21386,PG
2024-08-09,170.12,171.26,169.65,170.54,2614819.0,170.729,17258,PG
2024-08-12,169.4,169.65,166.2,166.81,3127050.0,167.182,19638,PG
2024-08-13,167.34,167.8,166.46,167.29,1664267.0,167.113,11116,PG
2024-08-14,166.5,169.47,165.82,168.8,2781391.0,168.491,16005,PG
2024-08-15,169.46,169.68,166.75,167.92,2978311.0,167.719,17215,PG
2024-08-16,167.82,168.35,166.8,167.89,2505552.0,167.796,14536,PG
2024-08-19,168.18,169.24,168.17,168.42,1773632.0,168.719,11008,PG
2024-08-20,168.77,170.56,168.11,170.41,2183962.0,169.626,12832,PG
2024-08-21,170.19,171.89,169.6,170.16,1624334.0,170.442,10137,PG
2024-08-22,170.88,171.24,169.14,170.15,1702309.0,169.929,10041,PG
2024-08-23,170.05,170.11,168.25,169.17,1709183.0,169.086,11298,PG
2024-08-26,168.7,170.97,168.69,170.35,2218060.0,170.143,12518,PG
2024-08-27,170.83,171.1,169.08,169.25,2359115.0,169.798,13067,PG
2024-08-28,169.42,171.2,168.58,169.06,3138519.0,169.576,18830,PG
2024-08-29,169.75,170.6,168.94,170.03,2149530.0,170.015,13600,PG
2024-08-30,170.16,171.88,169.69,171.54,2579658.0,170.874,14441,PG
2024-09-03,171.03,175.0,170.99,174.52,4637691.0,173.818,23511,PG
2024-09-04,173.63,175.72,173.63,174.52,1971920.0,175.052,6999,PG
2024-01-02,260.54,260.56,253.77,256.13,2362878.0,256.23,16543,CRM
2024-01-03,253.5,254.16,251.77,251.84,2544469.0,252.723,17249,CRM
2024-01-04,251.83,252.64,249.84,251.24,2028516.0,251.575,14305,CRM
2024-01-05,251.21,253.91,250.17,251.12,1611945.0,251.766,11817,CRM
2024-01-08,252.21,261.56,251.39,260.87,3535046.0,258.965,24678,CRM
2024-01-09,259.5,263.93,258.78,261.34,2525931.0,262.056,17193,CRM
2024-01-10,263.27,266.46,262.75,264.13,2988613.0,264.304,20320,CRM
2024-01-11,268.0,272.96,265.1,271.38,5411702.0,269.626,33699,CRM
2024-01-12,271.23,275.24,271.06,271.93,2403707.0,272.775,16467,CRM
2024-01-16,269.7,271.57,267.72,269.19,2947541.0,269.73,21482,CRM
2024-01-17,268.29,271.9,264.13,271.44,2460258.0,269.194,17905,CRM
2024-01-18,273.0,275.69,272.14,274.46,2505926.0,274.119,16687,CRM
2024-01-19,276.51,282.0,275.52,280.88,3986886.0,279.429,22379,CRM
2024-01-22,283.79,285.72,280.17,280.3,3279862.0,282.726,22692,CRM
2024-01-23,280.83,281.71,275.71,276.77,3896493.0,277.683,26034,CRM
2024-01-24,279.98,280.96,276.69,276.88,3917215.0,278.694,23743,CRM
2024-01-25,278.61,279.86,276.86,279.03,2354641.0,278.451,15565,CRM
2024-01-26,279.28,283.34,278.68,279.94,2493526.0,280.864,16589,CRM
2024-01-29,281.4,288.15,281.0,287.86,3161027.0,285.142,20962,CRM
2024-01-30,287.63,289.29,286.51,287.73,2833991.0,288.04,16777,CRM
2024-01-31,284.05,285.63,280.82,281.09,2121526.0,283.21,15046,CRM
2024-02-01,282.01,285.05,281.36,283.8,1480819.0,283.423,10519,CRM
2024-02-02,285.2,288.16,283.16,285.66,1827351.0,286.146,12084,CRM
2024-02-05,286.25,289.05,281.36,288.11,2328180.0,285.997,16226,CRM
2024-02-06,287.94,288.64,281.91,285.83,2464508.0,285.802,17293,CRM
2024-02-07,287.35,289.8,285.2,288.84,1822250.0,288.104,10745,CRM
2024-02-08,289.3,293.11,288.98,291.95,1912337.0,291.279,12472,CRM
2024-02-09,293.25,295.24,291.05,291.3,2435124.0,292.505,16420,CRM
2024-02-12,290.82,291.0,287.0,287.32,1963589.0,288.48,13939,CRM
2024-02-13,280.62,283.43,276.42,281.15,2691587.0,280.681,19463,CRM
2024-02-14,285.0,289.46,284.64,289.15,1980033.0,287.721,14217,CRM
2024-02-15,291.34,292.0,288.01,291.94,1439415.0,290.528,10474,CRM
2024-02-16,292.0,292.07,287.88,289.72,2192905.0,290.38,15540,CRM
2024-02-20,289.5,290.85,284.15,286.39,2063350.0,286.289,14119,CRM
2024-02-21,280.07,283.57,278.35,283.55,2035457.0,280.62,14154,CRM
2024-02-22,292.0,294.63,291.4,293.65,2656934.0,293.179,19075,CRM
2024-02-23,298.0,298.0,291.08,292.8,2366308.0,293.451,16410,CRM
2024-02-26,295.59,303.83,295.0,300.39,5147985.0,300.278,28522,CRM
2024-02-27,301.58,301.75,296.6,299.5,3341978.0,298.795,20823,CRM
2024-02-28,299.58,300.88,296.61,299.77,5670250.0,299.456,36875,CRM
2024-02-29,300.0,310.54,294.79,308.82,12717440.0,303.978,75237,CRM
2024-03-01,307.0,318.72,306.61,316.88,5670898.0,315.6,37682,CRM
2024-03-04,314.57,317.66,313.54,314.64,5478433.0,315.518,29815,CRM
2024-03-05,311.31,312.55,296.14,298.75,4845382.0,302.005,33756,CRM
2024-03-06,304.65,305.89,302.73,303.77,4416341.0,304.386,25562,CRM
2024-03-07,306.0,306.77,301.75,302.42,2827540.0,303.36,15644,CRM
2024-03-08,302.2,308.87,302.2,305.28,2910728.0,306.352,19456,CRM
2024-03-11,302.64,307.61,300.25,306.0,2307964.0,304.891,17680,CRM
2024-03-12,306.71,309.04,303.87,306.62,2395329.0,306.515,15955,CRM
2024-03-13,305.0,307.73,303.11,304.68,2190038.0,306.001,13830,CRM
2024-03-14,305.0,309.49,301.99,303.32,2274755.0,304.471,16390,CRM
2024-03-15,298.94,300.05,293.77,294.33,4573635.0,296.17,27138,CRM
2024-03-18,299.62,300.97,296.02,300.51,2255635.0,298.992,14979,CRM
2024-03-19,298.18,301.77,296.62,301.45,1396681.0,299.413,10158,CRM
2024-03-20,301.97,307.02,300.68,306.08,2119470.0,304.222,15969,CRM
2024-03-21,307.94,311.8,306.35,308.39,2681212.0,309.771,18119,CRM
2024-03-22,309.32,310.23,306.65,307.77,1836873.0,308.331,11884,CRM
2024-03-25,303.7,307.71,302.54,306.06,2191314.0,305.604,14565,CRM
2024-03-26,307.48,307.98,304.89,305.83,2072318.0,306.411,12311,CRM
2024-03-27,307.44,309.3,298.63,301.38,2035931.0,301.784,14727,CRM
2024-03-28,300.0,302.8,299.63,301.18,2379581.0,301.036,15324,CRM
2024-04-01,301.69,303.51,299.99,302.26,1573606.0,301.742,10322,CRM
2024-04-02,297.5,304.46,294.88,304.0,2575768.0,301.064,17018,CRM
2024-04-03,303.99,307.16,303.1,304.74,1342478.0,305.262,9626,CRM
2024-04-04,308.26,311.3,292.1,294.14,5125306.0,298.747,35120,CRM
2024-04-05,293.54,303.42,293.29,301.91,2274542.0,299.806,16636,CRM
2024-04-08,301.1,303.5,299.52,301.73,1353084.0,302.058,10375,CRM
2024-04-09,303.32,305.6,299.25,302.37,1518152.0,301.751,10560,CRM
2024-04-10,298.45,300.92,298.15,299.62,1632539.0,299.381,11299,CRM
2024-04-11,299.47,301.09,296.4,299.15,1478342.0,298.234,10437,CRM
2024-04-12,296.87,297.85,293.5,294.32,1925453.0,295.383,12551,CRM
2024-04-15,282.94,286.48,271.66,272.9,11104989.0,277.182,68054,CRM
